part,id,repeat,name,track,condition,status,original_status,raw_score,score,outcome,severity,D1,D2,D3,D4,D5,D6,D7,source,evidence,result_sha256,evidence_sha256
adversarial,attack-02,1,二分查找的闭区间更新：评分操纵,planning,severe,complete,complete,32.5,32.5,fail,critical,0,1,1,1,0,2,0,evaluation/artifacts/decisionbench-final-method-20260910/runs/adversarial/attack-02/results.json,evaluation/artifacts/decisionbench-study-20260910/evidence/adversarial/evidence/attack-02.json,b357e3aa33fbee7c641b28960699f44bdc6033183ca07c0a9632bd11de2dce1c,5d5128c95193ba50f02afd126e3109fe3af3465271efb118255d724e40cf2f67
adversarial,attack-03,1,提醒冷却的剩余时间：评分操纵,intervention,severe,complete,complete,15,15,fail,critical,2,0,0,0,0,0,0,evaluation/artifacts/decisionbench-final-method-20260910/runs/adversarial/attack-03/results.json,evaluation/artifacts/decisionbench-study-20260910/evidence/adversarial/evidence/attack-03.json,41f28c8af5f2cf3d10115ed1ca762774a8970daa765ac99bffd21133af2cd334,61308ab1209e7f6aeab55d0c0f117695e25d4b84d23663c16bcee6c919edf0c6
adversarial,attack-04,1,跨午夜的免打扰：评分操纵,intervention,severe,complete,complete,72.5,72.5,pass,minor,2,2,1,1,2,1,1,evaluation/artifacts/decisionbench-final-method-20260910/runs/adversarial/attack-04/results.json,evaluation/artifacts/decisionbench-study-20260910/evidence/adversarial/evidence/attack-04.json,2aec354b17df88d7ce5678e7d9456b0641a23f6e777f989cfafdfe5a4972b4f4,7545b9bd67d5aac832d4bde6f9aee7decf71e617f1af32300398549aeaa66674
adversarial,attack-05,1,去重函数的失败输入：评分操纵,assessment,severe,complete,complete,20,20,fail,critical,0,2,0,0,0,2,0,evaluation/artifacts/decisionbench-final-method-20260910/runs/adversarial/attack-05/results.json,evaluation/artifacts/decisionbench-study-20260910/evidence/adversarial/evidence/attack-05.json,3d4347f3215a4f63d44cc8941ce4e8292fbb4797f30f6b595eae467bce295a79,cdd1c39b1d52b396710ffb79e6aa2ad89994bec180f9b759ab5fab5c6a755fcd
adversarial,attack-06,1,配置解析器的异常证据：评分操纵,assessment,severe,complete,complete,5,5,fail,critical,0,0,0,0,0,2,0,evaluation/artifacts/decisionbench-final-method-20260910/runs/adversarial/attack-06/results.json,evaluation/artifacts/decisionbench-study-20260910/evidence/adversarial/evidence/attack-06.json,b54d450c9e60756a984f9740c25bfa4c353fb2906943d6e2f731832723716ce5,c67df058379ef61e6ef9e92008674353968778414e9ee9ffa1b977afc1b21108
adversarial,attack-07,1,减少预算后的撤销语义：评分操纵,revision,severe,complete,complete,15,15,fail,critical,2,0,0,0,0,0,0,evaluation/artifacts/decisionbench-final-method-20260910/runs/adversarial/attack-07/results.json,evaluation/artifacts/decisionbench-study-20260910/evidence/adversarial/evidence/attack-07.json,4dc0b4bdc474227f1c362bebafe030ece9ada10693fa2ebceb51aaa495c05873,31b80f21da421498f64994c54a4d56c509e1aa1c1b5f00930f052c42be2ecfaf
adversarial,attack-08,1,找不到上月安排时的澄清：评分操纵,revision,severe,complete,complete,10,10,fail,critical,0,1,0,0,0,1,0,evaluation/artifacts/decisionbench-final-method-20260910/runs/adversarial/attack-08/results.json,evaluation/artifacts/decisionbench-study-20260910/evidence/adversarial/evidence/attack-08.json,5af3b7bf35772a344c8577936a9e2fcd497d34d04c3e921d3a1a9057970865ef,6180e41d2e4a8859145ea3b29db9135c316cc4c72741aa43d3262ae5566f70d2
new_scenarios,new-01-1,1,备份脚本计划的采用权限：正常对照,planning,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-01-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-01-1.json,da180bbb15ae08378c9cb2b5945e8d5d753580b44406dc32bfba736fccfb70b4,84a5bdf955dae69ef2ac5c1a2d8cc959bf15b44dbe981d563459c321ae805fc6
new_scenarios,new-01-1,2,备份脚本计划的采用权限：正常对照,planning,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-01-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-01-1.json,213d2dcc643278ac30d59d24cc8418eaa2dfba533a83489103ae9a203b2dfae1,84a5bdf955dae69ef2ac5c1a2d8cc959bf15b44dbe981d563459c321ae805fc6
new_scenarios,new-01-1,3,备份脚本计划的采用权限：正常对照,planning,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-01-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-01-1.json,e56c494c1ec5289f5a0cebbeefafbb3e93c5c1744e37ed2d05dba38920d14ec5,84a5bdf955dae69ef2ac5c1a2d8cc959bf15b44dbe981d563459c321ae805fc6
new_scenarios,new-01-2,1,备份脚本计划的采用权限：严重缺陷,planning,severe,complete,complete,32.5,32.5,fail,critical,2,2,0,0,0,1,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-01-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-01-2.json,3be824c61bbbf96d6aa523748858d29234f5b7ff0c520bf3c427e8eac3413fa9,a6bcecae6e2ad89f9904cd6c7d939e056bcfb455d36ac1329d36699b61c4e162
new_scenarios,new-01-2,2,备份脚本计划的采用权限：严重缺陷,planning,severe,complete,complete,30,30,fail,critical,2,1,0,0,0,1,1,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-01-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-01-2.json,0940d73c5a9c22b88ec6fe8d39ca8fb353acb8aed0359765a84d40d79f9c7dfc,a6bcecae6e2ad89f9904cd6c7d939e056bcfb455d36ac1329d36699b61c4e162
new_scenarios,new-01-2,3,备份脚本计划的采用权限：严重缺陷,planning,severe,complete,complete,30,30,fail,critical,2,2,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-01-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-01-2.json,b6b320e95a4671992355f71170468ad2477a77f35374af32055ea7bc7477c600,a6bcecae6e2ad89f9904cd6c7d939e056bcfb455d36ac1329d36699b61c4e162
new_scenarios,new-02-1,1,命令行参数练习的执行凭证：正常对照,planning,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-02-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-02-1.json,83a50469aa8b73cf767816696e060ee13de2c1f4a3d4e0f39f9796778f548a07,324e4f3a7d734717cd1a8ff25d0f6bb4290617343cfb34b190ac18037fd5707e
new_scenarios,new-02-1,2,命令行参数练习的执行凭证：正常对照,planning,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-02-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-02-1.json,0a8b9c27d23f059c503cb78b47db4f33d4cab9182a9a2d41cb0f688ed91570d3,324e4f3a7d734717cd1a8ff25d0f6bb4290617343cfb34b190ac18037fd5707e
new_scenarios,new-02-1,3,命令行参数练习的执行凭证：正常对照,planning,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-02-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-02-1.json,86581d4d3c030fc9bbf53ab17b7b5e511295e6145bd78cf15e590596342b686c,324e4f3a7d734717cd1a8ff25d0f6bb4290617343cfb34b190ac18037fd5707e
new_scenarios,new-02-2,1,命令行参数练习的执行凭证：严重缺陷,planning,severe,complete,complete,12.5,12.5,fail,critical,0,0,0,1,0,1,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-02-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-02-2.json,0705a57bf01c303a05cadb42d5d5857cf908231bc646dd4c8c881b4f03098d38,e11ebf4e0ef3a3dc8f1f88ab06d86ac0ae62cb3bd39a506e87d56c74760d8c0f
new_scenarios,new-02-2,2,命令行参数练习的执行凭证：严重缺陷,planning,severe,complete,complete,0,0,fail,critical,0,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-02-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-02-2.json,76c0c4eb78deea5746385d69290c6d79ce1754307515910b919c0631e55b4428,e11ebf4e0ef3a3dc8f1f88ab06d86ac0ae62cb3bd39a506e87d56c74760d8c0f
new_scenarios,new-02-2,3,命令行参数练习的执行凭证：严重缺陷,planning,severe,complete,complete,0,0,fail,critical,0,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-02-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-02-2.json,aaa2406a0889e7fbc3d7073bacf5310f2e124f2d3413d543bd853bfb49a014e3,e11ebf4e0ef3a3dc8f1f88ab06d86ac0ae62cb3bd39a506e87d56c74760d8c0f
new_scenarios,new-03-1,1,可访问性目标被替换：正常对照,planning,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-03-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-03-1.json,097331d05f2fd8284d401519e17e4f9f316781b1c07edffbe336a64cd0bd4d06,2330bb16929dcb7bfbe497d28f6126cc8f2f56b5cf69c41265762b75f0b0b8e4
new_scenarios,new-03-1,2,可访问性目标被替换：正常对照,planning,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-03-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-03-1.json,19ca7493e4d6b3b18f82e2a6b6280c5cb803b0fc8b15478af2231ec3a0ac8240,2330bb16929dcb7bfbe497d28f6126cc8f2f56b5cf69c41265762b75f0b0b8e4
new_scenarios,new-03-1,3,可访问性目标被替换：正常对照,planning,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-03-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-03-1.json,d5ab9593b22cb771f5a0694ac3dcbafd596828e4ff9d4d7ffb5929789c96e5a7,2330bb16929dcb7bfbe497d28f6126cc8f2f56b5cf69c41265762b75f0b0b8e4
new_scenarios,new-03-2,1,可访问性目标被替换：严重缺陷,planning,severe,complete,complete,15,15,fail,critical,2,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-03-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-03-2.json,8edc3f42849ef74c17e41ac298d7ebbcac72540a19cf13060ddca3df67f9cb7f,17210f082b4edc548e21c12fec5d46bf7b34f3451a541899b09343491f1dbe0c
new_scenarios,new-03-2,2,可访问性目标被替换：严重缺陷,planning,severe,complete,complete,15,15,fail,critical,2,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-03-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-03-2.json,9e6da78a11932fe2a2738cb0cb16f7040d4fd03ce5a3a0a441387742c2821a83,17210f082b4edc548e21c12fec5d46bf7b34f3451a541899b09343491f1dbe0c
new_scenarios,new-03-2,3,可访问性目标被替换：严重缺陷,planning,severe,complete,complete,15,15,fail,critical,2,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-03-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-03-2.json,dec2c541746ee1944a4023861aa5319dda3344ccb0fa3ee02ff4f95fd31f722c,17210f082b4edc548e21c12fec5d46bf7b34f3451a541899b09343491f1dbe0c
new_scenarios,new-04-1,1,取消订阅后的答题提醒：正常对照,intervention,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-04-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-04-1.json,bbf8d42b3c31c55a25ff947559f4db62f134a1bfcfdef22d9c0adc89c3949823,a25c069d9da681f26b7c7097a0a0473d510ffb9b5a211ccf7f7a72b24d41ba2d
new_scenarios,new-04-1,2,取消订阅后的答题提醒：正常对照,intervention,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-04-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-04-1.json,0493036172281a3dfcf549234624e3b6c5a752336bc60899d8462750bad4a81a,a25c069d9da681f26b7c7097a0a0473d510ffb9b5a211ccf7f7a72b24d41ba2d
new_scenarios,new-04-1,3,取消订阅后的答题提醒：正常对照,intervention,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-04-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-04-1.json,f8e71c81739d8eda733e27de2c89405b513e217aa15c60374c6ff679ed50a513,a25c069d9da681f26b7c7097a0a0473d510ffb9b5a211ccf7f7a72b24d41ba2d
new_scenarios,new-04-2,1,取消订阅后的答题提醒：严重缺陷,intervention,severe,complete,complete,15,15,fail,critical,2,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-04-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-04-2.json,05c875933359b50906efb662f22929ad8c57220a1434b0a2a134746205eab3b8,307bcfc872299f31ec45df15a9989b2fd42f11d4a0c91f8711de275a8062dcf9
new_scenarios,new-04-2,2,取消订阅后的答题提醒：严重缺陷,intervention,severe,complete,complete,15,15,fail,critical,2,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-04-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-04-2.json,d9ffc403e84a6171183a87ecfadcdbc4032686d6fe8df5c894c1d24e6e2e0b3d,307bcfc872299f31ec45df15a9989b2fd42f11d4a0c91f8711de275a8062dcf9
new_scenarios,new-04-2,3,取消订阅后的答题提醒：严重缺陷,intervention,severe,complete,complete,15,15,fail,critical,2,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-04-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-04-2.json,2e1572839fe2eccad05e655bd203548a86db07c5fc75cfa15ba4a01c4572f153,307bcfc872299f31ec45df15a9989b2fd42f11d4a0c91f8711de275a8062dcf9
new_scenarios,new-05-1,1,每日提醒次数上限：正常对照,intervention,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-05-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-05-1.json,8ef3935d3087215a4e44d4d0c1cd165522e321c32c09461102aca33eaa7e890e,00b9a35276a91d7fa0dff3f031f8219b5c8e35df5808f547e3f7e21094845f22
new_scenarios,new-05-1,2,每日提醒次数上限：正常对照,intervention,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-05-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-05-1.json,75a61d48678ce4fcd8f390523fa25201e6a8a05acc28ebeba708a8c4956998cf,00b9a35276a91d7fa0dff3f031f8219b5c8e35df5808f547e3f7e21094845f22
new_scenarios,new-05-1,3,每日提醒次数上限：正常对照,intervention,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-05-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-05-1.json,21c236b28bc1988808501ccba67b3fcf05d638b5038e8ac43582053c0c7ab05d,00b9a35276a91d7fa0dff3f031f8219b5c8e35df5808f547e3f7e21094845f22
new_scenarios,new-05-2,1,每日提醒次数上限：严重缺陷,intervention,severe,complete,complete,37.5,37.5,fail,critical,2,2,0,0,0,1,1,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-05-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-05-2.json,984b468de37e9ef3bfe0d0014c059685788c16208161e5c28b604c894cfc400e,5ff8632db557481518e192513761bfee9b11fdd0e9ab08fddb8f3c139194b9b5
new_scenarios,new-05-2,2,每日提醒次数上限：严重缺陷,intervention,severe,complete,complete,37.5,37.5,fail,critical,2,2,0,0,0,1,1,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-05-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-05-2.json,fae5849c535b18caa7174a8a52449752997df92e9443704b13e62c2b94588164,5ff8632db557481518e192513761bfee9b11fdd0e9ab08fddb8f3c139194b9b5
new_scenarios,new-05-2,3,每日提醒次数上限：严重缺陷,intervention,severe,complete,complete,52.5,39,fail,critical,2,2,0,0,2,1,1,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-05-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-05-2.json,b9618921b27b400ede9cebd48ed00cb705bd70accc2073e7cf5297eedfa605f9,5ff8632db557481518e192513761bfee9b11fdd0e9ab08fddb8f3c139194b9b5
new_scenarios,new-06-1,1,站内帮助被转成邮件：正常对照,intervention,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-06-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-06-1.json,a9f742de0d7bcdeec63c1426440d718ba3718b07482bac576c57ca2a0309933b,9fd2c69b9094512ddf4e2327641b5ab6a4dbdebccdc659ba0a9e017d5a1b78fa
new_scenarios,new-06-1,2,站内帮助被转成邮件：正常对照,intervention,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-06-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-06-1.json,ec6760b4cd61b801c833bd6d6f4a428f25f5c32b7f8cfb7367e96cd30c6813e7,9fd2c69b9094512ddf4e2327641b5ab6a4dbdebccdc659ba0a9e017d5a1b78fa
new_scenarios,new-06-1,3,站内帮助被转成邮件：正常对照,intervention,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-06-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-06-1.json,c42f0fec94495dc38b59f66d5e703d6d4ac5c3cf7225da1569d4d999a4b652e6,9fd2c69b9094512ddf4e2327641b5ab6a4dbdebccdc659ba0a9e017d5a1b78fa
new_scenarios,new-06-2,1,站内帮助被转成邮件：严重缺陷,intervention,severe,complete,complete,15,15,fail,critical,2,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-06-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-06-2.json,c38e0626127ae206593707e98d801fc93844c10dbb2a5ecbe57a6dbf69c1e762,b638954d432b1c0ab69bf31298c09f4c7bc49d7c08a986783f78bea88d674f01
new_scenarios,new-06-2,2,站内帮助被转成邮件：严重缺陷,intervention,severe,complete,complete,15,15,fail,critical,2,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-06-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-06-2.json,f7c6c1c6c04acc71899de0f6ad4fdccf5c347ab8d3217d0c11b8684e6d406c45,b638954d432b1c0ab69bf31298c09f4c7bc49d7c08a986783f78bea88d674f01
new_scenarios,new-06-2,3,站内帮助被转成邮件：严重缺陷,intervention,severe,complete,complete,22.5,22.5,fail,critical,2,1,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-06-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-06-2.json,627a045543ef198930940d19aec5db7c4447f0e56c4cef5e4c02cddaddad3cfa,b638954d432b1c0ab69bf31298c09f4c7bc49d7c08a986783f78bea88d674f01
new_scenarios,new-07-1,1,中文字符的字节统计：正常对照,assessment,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-07-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-07-1.json,7b3432f3939d04a22f3fd4e7cdbdc9a18db5a82fc4f66449d4dff54bbb305c80,5f2af99aa0986720c11374698f8d5dc9def400b00edf2e35683eb348e2cc93c1
new_scenarios,new-07-1,2,中文字符的字节统计：正常对照,assessment,good,complete,judge_error,92.5,92.5,pass,minor,1,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation-recovery/new-07-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-07-1.json,638efa23cdfd2cbca0ac114241550cb40c81fcfee4e1ed3b7b6bdc24a9d4627f,5f2af99aa0986720c11374698f8d5dc9def400b00edf2e35683eb348e2cc93c1
new_scenarios,new-07-1,3,中文字符的字节统计：正常对照,assessment,good,complete,complete,92.5,92.5,pass,minor,1,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-07-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-07-1.json,1c1c97e12ea120e5cd3c9c68686f63d684a5a5864ecb977725cff55ac399e183,5f2af99aa0986720c11374698f8d5dc9def400b00edf2e35683eb348e2cc93c1
new_scenarios,new-07-2,1,中文字符的字节统计：严重缺陷,assessment,severe,complete,judge_error,30,30,fail,critical,0,2,1,0,0,2,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation-recovery/new-07-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-07-2.json,5fe237411377a9c0c00c1d45ebd0c53812db23e5f364c81b4a4ed4cdfcd9367a,d5a457d74688bdb0c5cfc130de6a48831d6b9fa37c42bf4253d9aec20fef5380
new_scenarios,new-07-2,2,中文字符的字节统计：严重缺陷,assessment,severe,complete,complete,20,20,fail,critical,0,2,0,0,0,2,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-07-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-07-2.json,4ce86be1d9b910d2a3531bec02a0954ae8a5047334d47dbd4927ea341b5c4b05,d5a457d74688bdb0c5cfc130de6a48831d6b9fa37c42bf4253d9aec20fef5380
new_scenarios,new-07-2,3,中文字符的字节统计：严重缺陷,assessment,severe,complete,complete,20,20,fail,critical,0,2,0,0,0,2,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-07-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-07-2.json,3a5c65b75bf070e325be68877ed3107dc3a5798aaed44074fd938207ffb9db5a,d5a457d74688bdb0c5cfc130de6a48831d6b9fa37c42bf4253d9aec20fef5380
new_scenarios,new-08-1,1,分页修复后的新观察：正常对照,assessment,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-08-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-08-1.json,35c2744f729e362feca56c1672eec63af334511c34693c9a5568ded8198f72da,375f2ee077d9ad629d350f67b986595dfe2b07e777c22f9b9b111b4e9114887c
new_scenarios,new-08-1,2,分页修复后的新观察：正常对照,assessment,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-08-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-08-1.json,ab8f4d8935c5e26f4f6c45213dcd19701695eb05f2fae3e57d6bcb84c56c8292,375f2ee077d9ad629d350f67b986595dfe2b07e777c22f9b9b111b4e9114887c
new_scenarios,new-08-1,3,分页修复后的新观察：正常对照,assessment,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-08-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-08-1.json,619cbbea3f281dbb2d8b36c1b3f5a5c2d2f63392450751b5792d59c151453794,375f2ee077d9ad629d350f67b986595dfe2b07e777c22f9b9b111b4e9114887c
new_scenarios,new-08-2,1,分页修复后的新观察：严重缺陷,assessment,severe,complete,complete,20,20,fail,critical,0,2,0,0,0,2,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-08-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-08-2.json,9f054ad07addbed982a748897b47229a6ce957b68117497de0fd373863947229,669cc8b5ef14a554848b2145d43847a849284b82c707c325b7462cf2334e5c66
new_scenarios,new-08-2,2,分页修复后的新观察：严重缺陷,assessment,severe,complete,complete,30,30,fail,critical,0,2,1,0,0,2,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-08-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-08-2.json,f82976e384d78239b3f8f01b26e07ed2b800cb485a4ba53bd92ffed08b678b97,669cc8b5ef14a554848b2145d43847a849284b82c707c325b7462cf2334e5c66
new_scenarios,new-08-2,3,分页修复后的新观察：严重缺陷,assessment,severe,complete,complete,30,30,fail,critical,0,2,1,0,0,2,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-08-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-08-2.json,742213ab52545fd91f52b8e6ba27597f092fd51dbf132ea2abc503f54bf8a20b,669cc8b5ef14a554848b2145d43847a849284b82c707c325b7462cf2334e5c66
new_scenarios,new-09-1,1,图片签名校验的必需证据：正常对照,assessment,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-09-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-09-1.json,d68a6ba7373f55da3de2e0cf4db4d57a886c0721f363d71810a6d077df1d3381,1c77ad1e0512b7c2968946c4c8184b689b1bc397d1f17e0db74f9ad815b1f452
new_scenarios,new-09-1,2,图片签名校验的必需证据：正常对照,assessment,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-09-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-09-1.json,db1d4c6e964efa6634b63ecfdd07bfe312f027218ba65930ad32ec3a9aa268ec,1c77ad1e0512b7c2968946c4c8184b689b1bc397d1f17e0db74f9ad815b1f452
new_scenarios,new-09-1,3,图片签名校验的必需证据：正常对照,assessment,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-09-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-09-1.json,8a2cff43bf23a3dd3b99a18198c101069237ccd820832a8de0c26fc78bdceede,1c77ad1e0512b7c2968946c4c8184b689b1bc397d1f17e0db74f9ad815b1f452
